name,category,scale,mood,difficulty,description,tags
ネオンに染まる夜の路地,演出,小,夜の街,2,ステンドグラスとグロウストーンで照らされた裏路地。水たまりに光が反射する。,路地|ネオン|反射|ガラス|照明
機械仕掛けの巨大蜘蛛,演出,大,機械生命体,4,鉄と銅で作った巨大な機械蜘蛛。レッドストーンで足が動く仕掛け付き。,蜘蛛|鉄|機械|レッドストーン|銅
ネオン横丁の屋台街,商業,中,近未来,3,ホログラム看板（ステンドグラス）が光る未来の屋台街。狭い通路に店がひしめく。,屋台|ネオン|未来|ガラス|トンネル|商売|屋台・テント|看板
ネオン横丁,商業,中,夜の街,3,色付きガラスとグロウストーンで輝くネオン看板を再現した飲み屋街。狭い路地にランタンを吊るして怪しい雰囲気を出す。,ネオン|路地裏|夜映え|ガラス|照明|看板
闇カジノ,娯楽,大,夜の街,4,地下に広がる秘密のカジノ。レッドストーンランプで豪華な照明を作り、カーペットでVIP感を演出。,地下|豪華|秘密|レッドストーン|内装小物|隠し要素
深夜のバー,食料,小,夜の街,2,カウンターにポーションを並べた小さなバー。暗めの照明とジュークボックスで大人の空間に。,内装|夜映え|大人|酒場|醸造
歓楽街の門,建造物,中,夜の街,3,赤いネザーレンガと提灯で飾った派手な門。くぐると別世界が広がる演出が効果的。,門|ランドマーク|赤|ネザー素材|レンガ
屋上ラウンジ,娯楽,中,夜の街,3,高層ビルの屋上に作るバーラウンジ。夜景を見下ろせるガラス床とソファ席がポイント。,屋上|夜景|おしゃれ|ガラス|酒場
路地裏の占い館,商業,超小,夜の街,1,エンチャント台と本棚で怪しい占い部屋を再現。紫のカーペットとソウルランタンで神秘的に。,占い|怪しい|エンチャント|内装小物|図書|照明
夜の屋台船,食料,小,夜の街,2,川に浮かぶ屋台船。ランタンの灯りが水面に反射して幻想的な夜の風景になる。,水上|屋台|夜映え|屋台・テント|照明
ホストクラブ通り,商業,大,夜の街,4,きらびやかな看板が並ぶ繁華街。金ブロックと赤いカーペットで派手さを全面に押し出す。,繁華街|派手|内装小物|看板|金
錬金術師の塔,建造物,大,錬金術,4,螺旋階段で上る石造りの塔。各階に醸造台やポーション材料棚を配置して研究室感を出す。,塔|研究|石造り|醸造|階段・はしご
蒸留装置の部屋,産業,小,錬金術,2,醸造台とホッパーを組み合わせた蒸留施設。銅ブロックの配管で複雑な装置感を演出。,装置|内装|銅|レッドストーン|醸造
薬草園,農業,中,錬金術,2,ネザーウォートや各種花を区画ごとに栽培する庭園。温室ガラスで囲って管理された雰囲気に。,農業|薬草|温室|ガラス|ネザー素材|庭園|花
賢者の隠れ家,住居,小,錬金術,2,森の奥にひっそり建つ錬金術師の家。外壁にツタを這わせて長年住んでいる感を出す。,隠れ家|森|古びた|苔・緑化
変成炉,産業,中,錬金術,3,巨大なかまどを模した変成装置。ネザーレンガとマグマブロックで高温の炉を表現する。,炉|ネザー素材|産業|かまど|レンガ|溶岩
元素の祭壇,宗教,中,錬金術,3,四元素を象徴する4つの台座が円形に並ぶ祭壇。水・火・土・風をそれぞれのブロックで表現。,祭壇|四元素|儀式|ドーム・円形|宗教施設
錬金術ギルド本部,施設,大,錬金術,4,複数の研究室と講義室を持つギルド施設。中央ホールに巨大なポーションのオブジェを飾る。,ギルド|組織|研究|醸造
ホムンクルスの培養槽,演出,小,錬金術,2,ガラスブロックで作った円筒形の培養槽。中にアーマースタンドを入れて人造生命感を出す。,ガラス|演出|不気味
移動式錬金馬車,交通,小,錬金術,2,チェスト付きの馬車にポーション棚を搭載。旅する錬金術師の移動販売車をイメージ。,馬車|移動|ユニーク|収納|商売|醸造
人形劇場,娯楽,中,人形劇,3,赤いカーテン（赤い羊毛）で仕切られた舞台と客席。アーマースタンドを人形役者に見立てる。,劇場|人形|赤|牧場|舞台
巨大マリオネット,演出,大,人形劇,4,広場にそびえ立つ巨大な操り人形。羊毛とコンクリートで関節ごとに分かれたデザインに。,オブジェ|広場|コンクリート|牧場
人形屋敷,住居,中,人形劇,3,至る所にアーマースタンドが佇む不気味な屋敷。覗き穴や隠し部屋で探索要素も追加。,屋敷|不気味|探索|隠し要素
仕掛け時計塔,建造物,大,人形劇,4,定時に人形が動く仕掛け時計。レッドストーン回路でピストンの動きを再現する。,時計|レッドストーン|ギミック
移動人形劇団の馬車,交通,小,人形劇,2,カラフルな幌馬車に小さな舞台を搭載。旅芸人の放浪感を色とりどりのバナーで演出。,馬車|旅|カラフル|旗・バナー|舞台
人形のティーパーティー,演出,超小,人形劇,1,小さなテーブルに人形たちが座るメルヘンな一角。ケーキとポーションを並べて優雅に。,メルヘン|かわいい|醸造
カラクリ櫓,建造物,中,人形劇,3,和風の櫓にからくり人形を仕込んだ構造物。トラップドアとピストンで動く仕掛けを作る。,和風|ギミック|櫓|トラップ|レッドストーン
人形遣いの秘密基地,施設,中,人形劇,3,地下に広がる人形の軍団を操る司令室。レッドストーン回路で一斉に動く仕掛けが見もの。,地下|秘密|レッドストーン
天空神殿,宗教,超大,神話,5,雲の上に浮かぶ巨大な白い神殿。クォーツと滑らかな石で荘厳なギリシャ風の柱廊を作る。,天空|クォーツ|宗教施設|水上|空中
冥界の門,建造物,大,神話,4,黒曜石とブラックストーンで作る冥界への入口。ソウルファイアと骨ブロックで死の世界を演出。,門|ネザー素材|ダーク|骨ブロック|黒曜石
英雄の墳墓,宗教,中,神話,3,伝説の英雄が眠る地下墳墓。金の装飾品と武器をアイテムフレームに飾って豪華に。,地下|墳墓|金|墓地|額縁
神託の泉,自然,小,神話,2,光が差し込む洞窟の中の神秘的な泉。プリズマリンと光源ブロックで水面を美しく光らせる。,泉|洞窟|神秘的|プリズマリン|地下|水上|水景
雷神の鍛冶場,産業,中,神話,3,溶岩流れる山頂の鍛冶場。避雷針とかまどを配置し、神々の武器を鍛える場所を表現。,鍛冶|山頂|溶岩|かまど|望遠鏡
運命の織機,演出,小,神話,2,巨大な織機を木材と糸で表現。運命の糸を紡ぐ女神の部屋を神秘的な照明で演出。,織機|内装|神秘的|木造
太陽の戦車,交通,大,神話,4,金ブロックで輝く天空を駆ける戦車。馬のオブジェを先頭に配置してダイナミックに。,金|天空|乗り物|空中
海神の宮殿,住居,超大,神話,5,海底に広がる荘厳な宮殿。プリズマリンとシーランタンで水中でも輝く神殿を作る。,海底|プリズマリン|宗教施設|照明
迷宮,施設,大,神話,4,複雑に入り組んだ石造りの迷路。ミノタウロスの間を最深部に配置して冒険感を出す。,迷路|探索|石造り
刺青師の屋台,商業,超小,タトゥー,1,祭りの一角にある刺青体験屋台。旗と看板でデザイン見本を掲示する。,屋台|祭り|屋台・テント|旗・バナー|看板
巨大タトゥーの壁画,演出,大,タトゥー,3,建物の壁面全体にコンクリートパウダーで巨大な和彫り風の絵を描く。龍や虎がモチーフ。,壁画|アート|コンクリート
彫り物の湯屋,施設,中,タトゥー,3,刺青を見せ合う銭湯。水ブロックの浴槽とバナーアートで和の刺青文化を表現。,銭湯|和風|水|旗・バナー|風呂・温泉
タトゥーギャラリー,文化,中,タトゥー,2,壁一面にバナーアートでタトゥーデザインを展示するギャラリー。照明にこだわって美術館風に。,ギャラリー|バナー|展示|旗・バナー
龍の背中,演出,超大,タトゥー,5,地形全体で巨大な龍の刺青を表現するランドアート。上空から見て初めて全体像がわかる。,ランドアート|龍
刺青職人の長屋,住居,中,タトゥー,2,複数の彫り師が住む和風長屋。各部屋に異なるデザインのバナーを飾って個性を出す。,長屋|和風|職人|旗・バナー
トライバルの祭壇,宗教,小,タトゥー,2,部族の紋様をバナーで表現した儀式の場。焚き火とソウルランタンで神聖な空気感を出す。,祭壇|部族|焚き火|旗・バナー|照明
墨彫りの道場,文化,中,タトゥー,3,弟子が技を学ぶ和風の道場。畳（砂岩）と障子（白いガラス板）で和の空間に。,道場|和風|修行|ガラス|砂岩
紋章彫刻の工房,産業,小,タトゥー,2,石切台と製図台を並べた紋章デザインの工房。完成品のバナーを壁に掲げて展示。,工房|紋章|職人|旗・バナー
詐欺師の豪邸,住居,大,詐欺,4,外観は豪華だが中はハリボテの邸宅。一部の壁を羊毛にして薄っぺらさを演出する。,ハリボテ|豪華|内装|牧場
偽の宝物庫,施設,中,詐欺,3,金ブロックに見せかけた黄色のコンクリートで作った偽の金庫室。トラップ付きチェストで罠を仕込む。,トラップ|偽物|金|コンクリート|収納
いかさまカジノ,娯楽,中,詐欺,3,レッドストーンで仕込んだ必ず負ける仕掛けのゲーム台。見た目は普通のカジノだが裏に制御室がある。,レッドストーン|ギミック|裏がある
ポンジスキーム銀行,商業,大,詐欺,4,豪華な外観の銀行だが金庫は空っぽ。地下に逃走用トンネルを掘っておくと物語性が出る。,銀行|地下通路|ストーリー|トンネル|地下
偽遺跡,演出,中,詐欺,2,古く見せかけた偽の遺跡。苔むしたブロックとひび割れレンガで本物っぽく偽装する。,偽物|遺跡|苔|レンガ|苔・緑化
ニセ医者の診療所,施設,小,詐欺,2,怪しい薬瓶（ポーション）が並ぶインチキ診療所。看板の文字を怪しくして胡散臭さを出す。,医療|怪しい|看板|醸造
山師の採掘場,産業,中,詐欺,3,金鉱脈があると偽った採掘現場。実は仕込んだ金鉱石が数個あるだけの詐欺的な鉱山。,鉱山|偽物|産業
詐欺通販の倉庫,商業,中,詐欺,2,外から見ると立派な物流倉庫だが中身はほぼ空のチェスト。段ボール風の茶色ブロックを積み上げる。,倉庫|空っぽ|商業|収納
偽の城門,建造物,大,詐欺,3,立派な城門だが奥に城はない。門だけ豪華に作って通り過ぎると荒野が広がる演出。,門|ハリボテ|演出|要塞・城壁
ペテン師の逃走路,交通,小,詐欺,2,建物の裏に隠された秘密の逃走経路。絵画の裏や本棚の後ろに隠し通路を仕込む。,隠し通路|秘密|ギミック|エンチャント|トンネル|内装小物|図書|隠し要素
ヤシの木パラソル,演出,超小,砂浜,1,ジャングルの原木とツタでヤシの木を作り、その下にカラフルな羊毛のパラソルを設置。,南国|カラフル|牧場|苔・緑化
